call_time,hour,day_of_week,is_weekend,month,time_since_last_call,customer_id,customer_age,occupation,city,gender,loan_amount,days_overdue,loan_type,payment_history,last_call_outcome,num_prev_calls,time_since_last_answered_call,call_answered
2024-03-22 07:39:25.135048,7,4,0,3,3.23,73400785,35,Salaried,Metro,Female,31428.49,8,MHF Loan,2.0,Busy,4,33.24,0
2024-12-25 05:19:53.213975,5,2,0,12,27.08,68682203,56,Self-Employed,Tier-3,Female,46358.07,21,MHF Loan,1.0,Answered,5,0.03,1
2024-11-28 13:41:42.065330,13,3,0,11,171.83,17039841,50,Self-Employed,Tier-3,Female,81181.0,26,MHF Loan,0.0,Answered,4,0.01,1
2024-12-17 03:08:19.477842,3,1,0,12,15.89,46137832,48,Unemployed,Metro,Female,49470.09,0,MHF Loan,0.0,Busy,1,,0
2024-07-23 01:16:11.930997,1,1,0,7,26.14,18088427,59,Homemaker,Metro,Male,15341.77,2,MHF Loan,1.0,Answered,4,0.03,1
2024-02-16 22:40:14.817503,22,4,0,2,14.19,95420922,22,Self-Employed,Tier-2,Other,46154.22,0,MHF Loan,2.0,Not Answered,0,0.25,0
2024-04-04 20:16:32.785890,20,3,0,4,19.29,19923451,64,Self-Employed,Tier-3,Male,24640.66,35,MHF Loan,0.0,Answered,6,0.02,1
2024-05-30 19:32:00.370827,19,3,0,5,54.62,54788617,48,Homemaker,Tier-2,Female,56735.79,0,MHF Loan,0.0,Busy,3,7.15,0
2024-02-24 09:55:38.999830,9,5,1,2,9.95,99353099,33,Student,Tier-2,Female,44636.16,5,MHF Loan,2.0,Answered,1,0.03,1
2024-06-14 11:51:40.945893,11,4,0,6,98.84,88867341,41,Student,Tier-2,Male,52839.04,8,MHF Loan,0.0,Answered,3,0.02,1
2024-10-05 23:28:48.460213,23,5,1,10,235.5,56885774,39,Self-Employed,Tier-3,Female,42222.96,33,MHF Loan,2.0,Answered,6,0.0,1
2024-08-22 13:00:38.704864,13,3,0,8,54.94,84935191,47,Salaried,Metro,Male,52177.05,5,MHF Loan,0.0,Answered,3,0.02,1
2024-01-16 20:10:53.696137,20,1,0,1,0.37,63963676,58,Self-Employed,Metro,Female,44664.58,7,MHF Loan,1.0,Answered,1,0.02,1
2024-12-01 07:01:50.661046,7,6,1,12,61.78,84148765,48,Self-Employed,Tier-3,Female,48671.11,13,MHF Loan,1.0,Answered,2,0.01,1
2024-11-02 06:16:51.908420,6,5,1,11,100.32,66585118,31,Salaried,Metro,Other,82924.06,28,MHF Loan,2.0,Busy,2,4.66,0
2024-08-15 03:14:09.252084,3,3,0,8,36.79,58982943,38,Salaried,Tier-2,Female,12678.26,1,MHF Loan,0.0,Not Answered,5,3.22,0
2024-10-31 00:10:18.153171,0,3,0,10,30.24,80740896,44,Self-Employed,Tier-2,Female,43297.31,2,MHF Loan,0.0,Voicemail,2,14.18,0
2024-07-20 18:19:04.588734,18,5,1,7,47.41,43516447,63,Self-Employed,Tier-3,Female,51535.13,0,MHF Loan,1.0,Answered,4,0.01,1
2024-10-08 22:16:27.924142,22,1,0,10,86.57,89391645,18,,Metro,Male,29884.0,4,MHF Loan,2.0,Busy,2,,0
2024-03-28 10:15:05.391603,10,3,0,3,232.55,73925155,34,Salaried,Tier-2,Male,8548.84,11,MHF Loan,0.0,Answered,0,0.02,1
2024-07-27 05:12:15.328968,5,5,1,7,97.12,83362347,37,Salaried,Metro,Male,65416.74,0,MHF Loan,2.0,Answered,2,0.01,1
2024-07-31 23:55:23.169700,23,2,0,7,46.13,56099375,38,Self-Employed,Tier-2,Female,66057.12,2,MHF Loan,0.0,Busy,1,17.9,0
2024-06-03 18:12:24.233075,18,0,0,6,4.3,98566711,31,Self-Employed,Tier-2,Female,57180.41,4,MHF Loan,0.0,Busy,3,6.39,0
2024-05-08 09:34:54.657032,9,2,0,5,29.94,74711614,38,Unemployed,Tier-3,Female,56125.73,10,MHF Loan,0.0,Answered,4,0.03,1
2024-06-08 18:11:42.022552,18,5,1,6,52.85,47710784,60,Self-Employed,Tier-2,,53154.69,11,MHF Loan,,Answered,2,0.02,1
2024-09-26 23:39:20.989841,23,3,0,9,46.46,72614467,53,Retired,Metro,Female,5000.0,6,MHF Loan,0.0,Answered,3,0.01,1
2024-07-01 06:01:23.618348,6,0,0,7,4.9,87032388,27,Salaried,Tier-2,Female,5000.0,8,MHF Loan,1.0,Busy,4,9.51,0
2024-04-05 14:08:07.350960,14,4,0,4,119.38,33030727,24,Retired,Tier-3,Other,15737.69,4,MHF Loan,1.0,Answered,4,0.03,1
2024-06-27 17:58:53.182128,17,3,0,6,16.98,71828039,35,Self-Employed,Tier-2,Female,39256.61,7,MHF Loan,0.0,Answered,4,0.04,1
2024-02-23 14:53:00.792956,14,4,0,2,8.2,47972938,31,Self-Employed,Tier-2,,79343.53,2,MHF Loan,0.0,Answered,3,,1
2024-12-01 21:27:33.467998,21,6,1,12,3.84,94110283,38,Salaried,Metro,Female,75044.29,0,MHF Loan,1.0,Answered,0,0.04,1
2024-12-04 23:33:44.378282,23,2,0,12,,89391696,43,Student,Tier-3,Female,30891.8,3,MHF Loan,2.0,Busy,2,0.98,0
2024-02-10 08:34:29.123068,8,5,1,2,83.21,29360721,38,Self-Employed,Tier-2,Female,65385.93,43,MHF Loan,3.0,Not Answered,5,1.28,0
2024-10-24 22:13:42.132098,22,3,0,10,100.42,36962902,42,Self-Employed,Metro,Female,35674.18,11,MHF Loan,0.0,Busy,1,1.34,0
2024-04-08 16:16:20.080964,16,0,0,4,59.77,50332248,51,Salaried,Metro,Female,57403.05,47,MHF Loan,3.0,Answered,6,0.04,1
2024-09-22 12:44:36.757544,12,6,1,9,50.54,38535771,24,Unemployed,Metro,Female,46107.05,38,MHF Loan,0.0,Answered,5,0.01,1
2024-01-13 13:36:37.730261,13,5,1,1,7.59,86508126,37,Salaried,Tier-2,Male,26514.58,1,MHF Loan,,Answered,4,0.04,1
2024-07-23 11:54:06.229619,11,1,0,7,76.02,88605283,57,Salaried,Tier-3,Female,47379.73,4,MHF Loan,0.0,Answered,2,0.01,1
2024-05-24 17:09:16.661545,17,4,0,5,46.85,76546660,18,Salaried,Tier-3,Female,65546.24,3,MHF Loan,0.0,Answered,2,0.02,1
2024-02-29 13:19:28.637781,13,3,0,2,4.38,28574310,51,Unemployed,Tier-2,Male,36824.47,0,MHF Loan,1.0,Answered,4,0.01,1
2024-02-22 13:36:42.757015,13,3,0,2,24.02,62390887,35,Unemployed,Tier-2,Female,46022.41,15,MHF Loan,0.0,Answered,2,0.04,1
2024-05-13 13:19:08.298673,13,0,0,5,1.03,51380843,49,Self-Employed,Metro,Female,22200.06,3,MHF Loan,0.0,Busy,6,3.3,0
2024-05-29 16:03:17.716933,16,2,0,5,78.06,20447853,51,Retired,Tier-2,Other,61095.09,1,MHF Loan,1.0,Answered,2,0.02,1
2024-05-15 00:28:48.279696,0,2,0,5,,29360750,21,Retired,Tier-3,Male,33628.54,0,MHF Loan,0.0,Answered,1,0.04,1
2024-02-04 08:10:33.098090,8,6,1,2,43.1,19923565,47,Homemaker,Tier-2,Female,25749.31,0,MHF Loan,2.0,Answered,3,,1
2024-06-10 12:03:51.397070,12,0,0,6,2.85,31720048,44,Unemployed,Metro,Male,25973.08,13,MHF Loan,1.0,Answered,3,0.02,1
2024-10-22 23:53:12.908084,23,1,0,10,10.22,15467117,29,Unemployed,Tier-2,Male,17437.73,5,MHF Loan,2.0,Busy,4,8.71,0
2024-06-01 19:49:52.753012,19,5,1,6,40.07,86770290,42,Salaried,Tier-3,Male,50262.5,3,MHF Loan,1.0,Answered,2,0.0,1
2024-11-04 04:49:17.142945,4,0,0,11,82.52,55050862,53,Salaried,Tier-3,Male,33339.8,3,MHF Loan,0.0,Answered,0,,1
2024-09-25 19:27:42.245465,19,2,0,9,3.96,54788724,55,Salaried,Metro,Male,41600.39,11,MHF Loan,0.0,Not Answered,4,7.59,0
2024-06-21 14:48:21.249362,14,4,0,6,85.31,12845691,35,Student,Tier-2,Female,34442.23,3,MHF Loan,2.0,Answered,3,,1
2024-09-21 12:05:27.207326,12,5,1,9,55.69,18612864,38,Self-Employed,Metro,Female,62025.78,4,MHF Loan,2.0,Answered,3,0.0,1
2024-09-08 20:51:17.683889,20,6,1,9,19.54,62653060,44,Self-Employed,Tier-3,Other,30230.25,0,MHF Loan,1.0,Answered,4,0.03,1
2024-07-06 19:04:44.972136,19,5,1,7,19.35,82838153,31,Salaried,Tier-2,Female,66259.39,4,MHF Loan,0.0,Answered,1,0.03,1
2024-06-04 11:18:48.592022,11,1,0,6,75.43,47186570,34,Salaried,Metro,Female,42570.92,3,MHF Loan,1.0,Answered,2,0.01,1
2024-03-31 10:53:10.637406,10,6,1,3,34.67,68420246,41,Unemployed,Tier-3,Male,84099.87,9,MHF Loan,0.0,Answered,2,0.02,1
2024-07-18 05:29:03.294920,5,3,0,7,44.63,89391767,36,Homemaker,Tier-2,Male,49347.9,11,MHF Loan,2.0,Busy,2,2.24,0
2024-08-01 13:19:28.141776,13,3,0,8,0.67,36700825,36,Salaried,Tier-3,Male,66318.07,26,MHF Loan,0.0,Answered,1,0.03,1
2024-06-13 01:08:41.910820,1,3,0,6,52.42,68158106,18,Salaried,Tier-2,Female,12261.21,1,MHF Loan,2.0,Not Answered,3,6.86,0
2024-02-21 22:51:22.934504,22,2,0,2,99.04,29885081,42,Salaried,Metro,Male,31371.02,6,MHF Loan,0.0,Voicemail,4,8.6,0
2024-03-20 11:02:17.182909,11,2,0,3,83.15,81789595,21,Self-Employed,Metro,Female,65222.62,1,MHF Loan,0.0,Answered,4,0.02,1
2024-07-22 07:20:33.001794,7,0,0,7,208.28,33030816,61,Unemployed,Tier-3,Female,23061.81,0,MHF Loan,1.0,Answered,3,0.02,1
2024-10-28 20:32:58.893379,20,0,0,10,5.59,66323109,36,Unemployed,Tier-2,Male,74574.97,24,MHF Loan,0.0,Not Answered,5,10.71,0
2024-03-22 00:59:11.633878,0,4,0,3,24.34,54264490,18,Homemaker,Tier-2,Male,59994.28,12,MHF Loan,1.0,Not Answered,1,16.23,0
2024-01-05 03:58:28.067461,3,4,0,1,,56885936,61,Salaried,Tier-3,Other,72892.24,2,MHF Loan,0.0,Answered,5,0.02,1
2024-10-28 01:23:48.740022,1,0,0,10,109.6,96731824,21,Retired,Tier-2,Male,102901.68,3,MHF Loan,,Answered,2,0.02,1
2024-09-04 13:47:42.061125,13,2,0,9,,95158963,36,Salaried,Tier-2,Male,34674.82,7,MHF Loan,1.0,Answered,3,0.01,1
2024-10-02 04:34:54.841163,4,2,0,10,65.93,29622972,50,,Tier-2,Female,92662.79,3,MHF Loan,1.0,Answered,4,0.02,1
2024-11-10 14:24:40.923280,14,6,1,11,26.75,92799680,48,Self-Employed,Tier-2,Female,30074.85,4,MHF Loan,2.0,Answered,4,0.02,1
2024-07-16 17:37:44.019834,17,1,0,7,6.83,94634688,44,Retired,Metro,Male,27283.67,0,MHF Loan,0.0,Answered,1,0.02,1
2024-04-12 06:50:57.107982,6,4,0,4,34.5,72876739,52,Salaried,Tier-2,Female,81582.51,5,MHF Loan,0.0,Answered,2,0.01,1
2024-06-13 11:34:55.407521,11,3,0,6,71.79,14156485,45,Self-Employed,Tier-2,Female,78749.32,19,MHF Loan,1.0,Answered,1,0.03,1
2024-03-15 14:08:57.419077,14,4,0,3,82.87,79954629,36,Self-Employed,Tier-2,Female,30915.62,9,MHF Loan,0.0,Answered,2,0.01,1
2024-03-18 16:13:58.020583,16,0,0,3,29.88,36438728,41,Unemployed,Tier-3,Female,65381.08,1,MHF Loan,2.0,Answered,6,0.04,1
2024-10-01 08:05:09.643648,8,1,0,10,49.15,54264525,30,Self-Employed,Tier-3,Female,31131.5,3,MHF Loan,0.0,Not Answered,2,3.3,0
2024-07-11 05:33:20.651237,5,3,0,7,3.23,80216785,39,Homemaker,Metro,Other,26502.52,1,MHF Loan,0.0,Not Answered,1,8.1,0
2024-04-12 21:51:04.249173,21,4,0,4,15.23,56099537,56,Retired,Tier-2,Female,14988.73,23,MHF Loan,2.0,Answered,2,0.03,1
2024-10-31 21:11:03.037675,21,3,0,10,2.4,53478099,33,Salaried,Tier-2,Female,38848.28,4,MHF Loan,0.0,Busy,0,6.79,0
2024-08-14 10:27:15.728460,10,2,0,8,7.44,16253652,47,Salaried,Tier-2,Male,65930.08,4,MHF Loan,0.0,Answered,4,0.0,1
2024-02-08 05:16:35.588280,5,3,0,2,10.13,54788821,37,,Metro,Female,54458.7,6,MHF Loan,0.0,Not Answered,2,2.76,0
2024-05-01 22:54:59.953214,22,2,0,5,5.69,99353297,38,Self-Employed,Metro,Female,49346.19,1,MHF Loan,0.0,Busy,3,4.76,0
2024-04-27 06:58:30.870290,6,5,1,4,95.34,16253655,43,Student,Tier-3,Male,45488.77,3,MHF Loan,,Answered,3,0.01,1
2024-04-02 06:47:16.389929,6,1,0,4,115.8,58458842,45,Salaried,Metro,Female,59308.94,2,MHF Loan,2.0,Busy,2,10.35,0
2024-04-01 10:22:42.854553,10,0,0,4,,84673243,37,Self-Employed,Tier-2,Male,39154.46,4,MHF Loan,2.0,Answered,1,0.02,1
2024-01-18 06:54:08.797839,6,3,0,1,36.41,17040101,48,Student,Tier-2,,62845.66,1,MHF Loan,1.0,Not Answered,0,8.76,0
2024-04-10 03:40:22.445832,3,2,0,4,5.55,81003238,39,Salaried,Tier-2,Male,34389.8,1,MHF Loan,0.0,Not Answered,6,4.07,0
2024-02-16 21:54:03.300728,21,4,0,2,19.82,94896870,48,Self-Employed,Metro,,44472.86,13,MHF Loan,0.0,Busy,3,5.12,0
2024-04-15 06:11:38.406646,6,0,0,4,,10486504,18,Salaried,Metro,Female,29191.58,3,MHF Loan,0.0,Voicemail,5,3.72,0
2024-10-16 08:32:20.958713,8,2,0,10,40.58,47710954,51,Unemployed,Tier-2,Female,81509.92,0,MHF Loan,0.0,Answered,1,0.01,1
2024-02-24 00:47:32.243538,0,5,1,2,30.07,18350826,66,Self-Employed,Tier-2,Female,52255.45,10,MHF Loan,1.0,Answered,5,0.04,1
2024-11-19 00:49:55.490125,0,1,0,11,40.95,19923696,39,Salaried,Tier-3,Male,83127.48,0,MHF Loan,0.0,Busy,3,9.06,0
2024-06-11 14:55:36.890627,14,1,0,6,60.03,48759538,23,Self-Employed,Metro,Male,57059.83,15,MHF Loan,2.0,Busy,4,29.59,0
2024-11-22 18:09:12.752828,18,4,0,11,3.48,41943800,55,Self-Employed,Tier-3,Male,52155.36,2,MHF Loan,1.0,Answered,5,,1
2024-04-01 20:21:42.829302,20,0,0,4,66.58,64488189,33,Salaried,Metro,Female,39344.46,0,MHF Loan,2.0,Not Answered,2,7.69,0
2024-01-04 21:44:22.345527,21,3,0,1,14.09,45089537,21,Self-Employed,Tier-2,Male,35406.54,0,MHF Loan,0.0,Not Answered,4,4.64,0
2024-04-16 13:52:53.202474,13,1,0,4,8.83,70517506,49,Salaried,Metro,Female,25366.66,0,MHF Loan,0.0,Answered,2,0.01,1
2024-07-07 17:49:41.975389,17,6,1,7,31.25,62653189,42,Unemployed,Tier-2,Male,88756.96,7,MHF Loan,1.0,Answered,8,0.04,1
2024-12-09 16:55:41.912542,16,0,0,12,24.16,21758729,18,Student,Tier-2,Female,36556.77,25,MHF Loan,0.0,Not Answered,6,5.99,0
2024-12-21 14:37:20.195772,14,5,1,12,19.49,29623055,38,Self-Employed,Tier-2,Other,41346.84,40,MHF Loan,0.0,Answered,3,0.0,1
2024-08-23 12:50:56.266464,12,4,0,8,11.39,15205139,36,Salaried,Tier-2,Female,59206.67,2,MHF Loan,0.0,Answered,2,0.03,1
2024-08-19 10:42:10.172374,10,0,0,8,11.03,73138964,30,Self-Employed,Tier-2,Female,40416.69,21,MHF Loan,0.0,Answered,3,0.01,1
2024-04-08 11:59:31.537682,11,0,0,4,1.13,49283863,54,Unemployed,Tier-2,Male,77389.01,0,MHF Loan,0.0,Answered,4,0.03,1
2024-11-28 13:14:19.729046,13,3,0,11,95.9,52429592,53,Self-Employed,Metro,Male,61540.59,16,MHF Loan,0.0,Answered,2,0.01,1
2024-04-06 02:47:52.155855,2,5,1,4,9.44,42992412,35,Homemaker,Tier-3,Male,48561.64,7,MHF Loan,0.0,Answered,2,0.0,1
2024-01-27 06:23:03.459226,6,5,1,1,51.33,33030946,25,Self-Employed,Tier-2,Female,57053.78,0,MHF Loan,0.0,Answered,4,0.01,1
2024-02-15 00:34:44.225688,0,3,0,2,61.42,18350884,46,Salaried,Metro,Female,70107.0,1,MHF Loan,1.0,Not Answered,3,17.26,0
2024-10-21 22:17:13.094778,22,0,0,10,56.89,61342506,42,Self-Employed,Tier-2,Male,30248.34,2,MHF Loan,2.0,Busy,2,4.19,0
2024-12-27 16:58:21.147692,16,4,0,12,0.0,75498283,27,Self-Employed,Tier-3,Male,17769.21,9,MHF Loan,0.0,Answered,3,0.04,1
2024-07-02 00:19:29.850682,0,1,0,7,32.4,97518380,55,Salaried,Tier-3,Female,75068.61,4,MHF Loan,0.0,Answered,4,0.04,1
2024-09-04 12:18:13.272922,12,2,0,9,34.9,29098795,33,Salaried,Metro,Male,55712.7,14,MHF Loan,2.0,Busy,6,2.45,0
2024-07-08 07:26:38.195674,7,0,0,7,212.66,62653235,41,Self-Employed,Tier-2,Male,80792.84,20,MHF Loan,,Busy,4,2.46,0
2024-12-26 05:43:18.790891,5,3,0,12,160.93,25953076,48,Salaried,Metro,Male,47728.85,35,MHF Loan,1.0,Not Answered,5,,0
2024-05-08 22:27:13.752047,22,2,0,5,35.99,63439669,40,Salaried,Tier-3,Female,33148.86,50,MHF Loan,1.0,Busy,6,15.68,0
2024-06-29 15:06:46.299781,15,5,1,6,1.5,77595450,18,Unemployed,Tier-2,Male,105417.31,18,MHF Loan,2.0,Answered,1,0.04,1
2024-10-29 13:50:43.638931,13,1,0,10,64.58,27525947,58,Student,Tier-2,Male,69349.13,1,MHF Loan,0.0,Answered,0,0.01,1
2024-10-27 17:11:15.210029,17,6,1,10,1.27,28312379,40,Salaried,Tier-2,Male,80978.78,4,MHF Loan,,Answered,2,0.04,1
2024-03-06 06:27:45.132490,6,2,0,3,142.37,28312380,38,Retired,Metro,Female,42749.42,3,MHF Loan,2.0,Answered,2,,1
2024-08-11 21:00:17.250071,21,6,1,8,70.19,18613056,37,Self-Employed,Tier-2,Female,63972.02,25,MHF Loan,0.0,Answered,4,0.01,1
2024-11-28 13:24:26.640649,13,3,0,11,2.95,49283906,35,Self-Employed,Tier-3,Male,71809.65,6,MHF Loan,1.0,Answered,3,0.03,1
2024-09-17 08:08:14.380756,8,1,0,9,9.43,11535173,40,Self-Employed,Tier-2,Female,31637.71,15,MHF Loan,1.0,Busy,6,14.58,0
2024-05-08 21:06:33.821073,21,2,0,5,37.07,83624776,21,Salaried,Tier-2,Male,61072.66,1,MHF Loan,1.0,Busy,0,11.53,0
2024-06-22 17:02:25.508426,17,5,1,6,54.52,86246220,30,,Tier-3,Male,57044.04,13,MHF Loan,1.0,Answered,5,0.01,1
2024-06-19 00:29:25.320481,0,2,0,6,10.34,54788941,26,Salaried,Metro,Female,57219.47,7,MHF Loan,2.0,Busy,5,28.48,0
2024-08-30 23:38:32.523730,23,4,0,8,90.77,24118095,49,Student,Metro,Female,20491.8,5,MHF Loan,2.0,Not Answered,4,0.91,0
2024-12-22 15:00:38.026060,15,6,1,12,203.68,74449744,44,Salaried,Tier-2,Other,20412.57,15,MHF Loan,0.0,Answered,6,0.04,1
2024-07-28 23:09:26.651434,23,6,1,7,120.71,77071185,31,Student,Metro,Other,19155.25,2,MHF Loan,2.0,Answered,3,0.04,1
2024-03-30 07:38:31.325516,7,5,1,3,86.04,73401170,43,Salaried,Metro,Other,62580.78,16,MHF Loan,0.0,Voicemail,4,4.94,0
2024-10-29 15:20:18.055935,15,1,0,10,26.93,41157461,57,Self-Employed,Tier-3,Male,69817.16,0,MHF Loan,1.0,Answered,5,0.02,1
2024-09-05 20:40:31.188733,20,3,0,9,60.2,94634841,38,Unemployed,Metro,Male,90714.93,7,MHF Loan,0.0,Not Answered,3,,0
2024-04-30 01:59:02.332193,1,1,0,4,,45876059,21,Salaried,Tier-3,Female,50106.25,5,MHF Loan,2.0,Not Answered,0,0.63,0
2024-11-17 07:16:39.353763,7,6,1,11,77.29,41157471,56,Homemaker,Tier-2,Male,40057.32,11,MHF Loan,1.0,Answered,4,,1
2024-08-10 09:35:23.549311,9,5,1,8,141.93,71041890,43,Student,Tier-2,Female,69258.94,17,MHF Loan,0.0,Answered,3,0.02,1
2024-08-06 18:03:20.140471,18,1,0,8,178.97,38273891,51,Homemaker,Tier-3,Female,61269.93,3,MHF Loan,1.0,Answered,4,0.0,1
2024-11-08 13:13:23.926162,13,4,0,11,67.93,17564516,41,Salaried,Metro,Female,41133.67,3,MHF Loan,1.0,Answered,1,0.04,1
2024-05-06 02:39:39.614553,2,0,0,5,68.14,12059493,35,Student,Tier-3,Male,47960.88,1,MHF Loan,0.0,Busy,5,6.15,0
2024-12-08 00:44:31.464552,0,6,1,12,38.87,15205228,44,Student,Tier-2,Female,8370.48,5,MHF Loan,0.0,Answered,2,0.01,1
2024-11-04 01:01:33.247355,1,0,0,11,227.4,99353454,39,Salaried,Metro,Male,41137.53,8,MHF Loan,2.0,Busy,2,10.72,0
2024-07-15 07:22:17.673755,7,0,0,7,2.45,13370223,40,Salaried,Metro,Male,51129.77,3,MHF Loan,1.0,Busy,1,8.48,0
2024-01-09 12:40:40.655549,12,1,0,1,67.01,60293999,43,Salaried,Tier-2,Male,5000.0,4,MHF Loan,1.0,Answered,1,0.03,1
2024-09-12 05:37:10.611137,5,3,0,9,8.31,29361012,20,Homemaker,Metro,Male,26827.5,22,MHF Loan,1.0,Not Answered,5,47.47,0
2024-01-08 06:31:34.311118,6,0,0,1,33.17,30147447,46,Salaried,Tier-3,Male,51947.43,2,MHF Loan,0.0,Busy,3,17.06,0
2024-02-28 09:38:35.194989,9,2,0,2,0.22,35390328,58,Self-Employed,Metro,,82724.12,1,MHF Loan,0.0,Answered,0,0.04,1
2024-08-01 05:31:50.374998,5,3,0,8,98.33,82576251,53,Unemployed,Tier-2,Male,67277.04,20,MHF Loan,1.0,Answered,6,0.01,1
2024-03-12 04:28:53.848010,4,1,0,3,6.01,59245435,65,,Tier-2,Female,37697.5,4,MHF Loan,0.0,Answered,3,0.02,1
2024-12-28 02:11:25.733053,2,5,1,12,24.71,71828358,55,Self-Employed,Tier-2,Male,53592.55,10,MHF Loan,,Answered,2,0.01,1
2024-03-31 20:51:08.101920,20,6,1,3,11.53,96207754,35,Retired,Tier-2,Male,21401.48,6,MHF Loan,0.0,Answered,1,0.02,1
2024-01-25 18:20:35.253684,18,3,0,1,10.21,11010959,53,Self-Employed,Tier-3,Male,43856.06,5,MHF Loan,2.0,Answered,3,0.02,1
2024-06-02 21:06:21.195415,21,6,1,6,75.16,37487506,28,Salaried,Metro,Female,32232.63,27,MHF Loan,2.0,Busy,7,23.36,0
2024-12-14 12:46:14.482469,12,5,1,12,2.74,13370259,27,Salaried,Tier-3,Female,54165.97,3,MHF Loan,,Answered,2,,1
2024-11-27 17:22:37.115983,17,2,0,11,54.12,62391191,61,Self-Employed,Metro,Male,36458.62,11,MHF Loan,2.0,Answered,7,0.01,1
2024-02-08 08:42:21.739832,8,3,0,2,,78119833,32,Retired,Metro,Male,48252.32,11,MHF Loan,2.0,Answered,2,0.02,1
2024-05-16 17:00:10.148709,17,3,0,5,52.3,40895388,34,Self-Employed,Metro,Female,39033.98,10,MHF Loan,0.0,Answered,6,0.04,1
2024-01-08 10:04:14.564163,10,0,0,1,110.5,49546140,30,Salaried,Tier-2,Female,24103.88,9,MHF Loan,0.0,Not Answered,4,45.61,0
2024-09-02 12:03:11.966793,12,0,0,9,17.65,65799070,38,Salaried,Metro,Male,55832.64,1,MHF Loan,0.0,Answered,0,0.02,1
2024-10-06 02:13:10.941639,2,6,1,10,45.13,36963231,56,Salaried,Tier-3,Female,56461.13,3,MHF Loan,0.0,Answered,2,0.03,1
2024-01-15 14:07:02.489758,14,0,0,1,10.02,74449826,36,Student,Metro,Male,38252.9,15,MHF Loan,0.0,Not Answered,2,,0
2024-07-25 16:42:25.132165,16,3,0,7,136.79,63701923,22,Retired,Tier-3,Female,19392.09,2,MHF Loan,1.0,Answered,1,0.03,1
2024-06-08 13:26:30.812547,13,5,1,6,0.31,67109796,41,Student,Tier-3,Female,94265.2,21,MHF Loan,0.0,Answered,4,,1
2024-06-01 09:20:15.748741,9,5,1,6,36.65,57934756,36,Salaried,Tier-2,Female,79825.43,2,MHF Loan,0.0,Answered,5,0.02,1
2024-06-03 13:16:03.689163,13,0,0,6,21.37,59245477,21,Salaried,Metro,Female,42706.2,2,MHF Loan,2.0,Not Answered,4,2.64,0
2024-11-19 14:28:31.206930,14,1,0,11,10.33,21758887,49,,Tier-2,Female,53723.6,1,MHF Loan,1.0,Answered,3,0.0,1
2024-08-28 14:44:45.846929,14,2,0,8,109.23,34866089,18,Retired,Tier-3,Female,37741.31,2,MHF Loan,,Answered,7,0.02,1
2024-12-20 02:46:06.772154,2,4,0,12,1.7,38011818,18,Unemployed,Tier-2,Female,40123.9,12,MHF Loan,0.0,Not Answered,3,4.22,0
2024-08-20 19:44:01.889229,19,1,0,8,12.17,46924715,54,Self-Employed,Metro,,60893.84,30,MHF Loan,0.0,Not Answered,5,1.08,0
2024-03-17 12:09:31.687498,12,6,1,3,98.12,67634102,31,Homemaker,Tier-3,Female,57977.17,3,MHF Loan,0.0,Answered,0,,1
2024-04-03 18:04:08.291689,18,2,0,4,205.13,93586368,49,Self-Employed,Metro,Male,81473.82,18,MHF Loan,0.0,Not Answered,8,47.21,0
2024-02-07 23:44:11.786160,23,2,0,2,164.15,94634945,41,Student,Metro,Male,57769.23,2,MHF Loan,1.0,Busy,5,3.61,0
2024-08-06 08:32:34.232899,8,1,0,8,8.73,17040322,30,Salaried,Tier-3,Male,37022.14,7,MHF Loan,2.0,Busy,2,5.35,0
2024-09-18 05:50:01.882893,5,2,0,9,70.95,16778178,50,Retired,Metro,Male,40651.88,74,MHF Loan,3.0,Answered,9,0.01,1
2024-06-08 07:48:33.973556,7,5,1,6,51.26,83362754,46,Unemployed,Tier-3,Male,74814.38,13,MHF Loan,0.0,Answered,3,0.02,1
2024-04-26 20:40:34.722886,20,4,0,4,36.62,16778182,18,Self-Employed,Tier-2,Female,47923.8,10,MHF Loan,0.0,Busy,3,11.15,0
2024-12-28 19:08:18.792910,19,5,1,12,41.72,98829256,18,Salaried,Tier-2,Male,71756.07,2,MHF Loan,0.0,Answered,4,0.01,1
2024-03-19 13:07:16.726591,13,1,0,3,146.23,98829259,30,Self-Employed,Metro,Male,81793.55,29,MHF Loan,0.0,Busy,3,1.48,0
2024-10-17 01:42:10.388573,1,3,0,10,97.1,50332620,18,Salaried,Metro,Male,72518.64,8,MHF Loan,1.0,Busy,0,2.43,0
2024-08-16 05:44:08.278556,5,4,0,8,31.91,61080523,49,Salaried,Metro,Female,66583.81,14,MHF Loan,1.0,Not Answered,3,5.27,0
2024-12-29 15:36:28.496432,15,6,1,12,51.29,95683531,51,Student,Metro,Female,56221.39,21,MHF Loan,0.0,Answered,4,0.01,1
2024-10-29 18:54:08.149615,18,1,0,10,50.58,60556239,37,Unemployed,Tier-2,Female,86384.91,3,MHF Loan,0.0,Not Answered,4,,0
2024-06-24 04:38:06.447326,4,0,0,6,28.43,14156752,62,Salaried,Metro,Female,103143.03,2,MHF Loan,0.0,Busy,2,13.63,0
2024-08-05 04:27:51.061635,4,0,0,8,163.23,86770636,32,Salaried,Metro,Female,78626.59,7,MHF Loan,0.0,Voicemail,2,7.05,0
